"id","name","date_entered","date_modified","modified_user_id","created_by","description","deleted","assigned_user_id","account_type","industry","annual_revenue","phone_fax","billing_address_street","billing_address_city","billing_address_state","billing_address_postalcode","billing_address_country","rating","phone_office","phone_alternate","website","ownership","employees","ticker_symbol","shipping_address_street","shipping_address_city","shipping_address_state","shipping_address_postalcode","shipping_address_country","parent_id","sic_code","campaign_id"
"a27076e6-15bf-1ffd-7a8d-440c5552394f", "GOBBI NOVAG", "0000-00-00 00:00:00", "2006-03-07 19:34:26", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4217-4109", "F. Onsari 498", "Wilde", "Buenos Aires", "1875", "Argentina", "", "4207-7332/9260  4206-6456", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=136", "", "", "", "", "", "", "", "Argentina", "", "", ""
"aed568dc-d7f9-103d-4a70-440c55384399", "GORDON", "0000-00-00 00:00:00", "2006-03-07 19:35:46", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4744-9390", "Malvinas Argentinas 3311", "Victoria", "Buenos Aires", "1644", "Argentina", "", "4745-6000 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=137", "", "", "", "", "", "", "", "Argentina", "", "", ""
"bdbbaf0a-d301-6478-81e8-440c55f5048c", "Graffic Team", "0000-00-00 00:00:00", "2009-12-01 14:57:59", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "", "", "", "", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"c76e1990-41b3-6c5c-f828-440c559a62e5", "Gramon", "0000-00-00 00:00:00", "2011-12-12 16:34:49", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Fray J. Sarmiento 2350", "Olivos", "Buenos Aires", "1636", "Argentina", "", "4837-2904", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=138", "", "", "", "Fray J. Sarmiento 2350", "Olivos", "Buenos Aires", "1636", "Argentina", "", "", ""
"f1b5b4e2-be14-cc8c-1a46-440c55f94708", "GRIFOLS", "0000-00-00 00:00:00", "2006-03-07 19:38:47", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4762-4466", "Av. Mitre 3690 /3790", "Pdo. Vicente López Munro", "Buenos Aires", "1605", "Argentina", "", "4762-5100", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=341", "", "", "", "", "", "", "", "Argentina", "", "", ""
"1f6e0920-4ace-3e1f-191f-440c5523e443", "Grupo Andino", "0000-00-00 00:00:00", "0000-00-00 00:00:00", "1", "1", "", "0", "1", "", "", "", "", "Dardo Rocha 3082", "Martínez", "Buenos Aires", "1640", "Argentina", "", "4836-2600/1921", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=647", "", "", "", "", "", "", "", "Argentina", "", "", ""
"ed827c32-3751-2f56-8b1f-440c555c70fc", "Guilmont Farmaceutica", "0000-00-00 00:00:00", "2011-11-23 18:23:59", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Av. del Libertador 6550 Piso 7 - Dpto. B", "Capital Federal", "", "1428", "Argentina", "", "4782-5600", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"4460035e-38fa-48a0-5ac1-440c555a22db", "HEALTHCARE", "0000-00-00 00:00:00", "2009-12-01 14:58:33", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Av. Córdoba 2852 10 C", "Capital Federal", "", "1187", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"def60095-8a5e-2129-640d-440c55402c9a", "Hexal", "0000-00-00 00:00:00", "0000-00-00 00:00:00", "1", "1", "", "0", "1", "", "", "", "", "(Ver INVESTI FARMA)", "", "", "", "Argentina", "", "", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=609", "", "", "", "", "", "", "", "Argentina", "", "", ""
"1f7555a5-a67a-9c1b-203d-440c5568cbb6", "Hexamedinova", "0000-00-00 00:00:00", "0000-00-00 00:00:00", "1", "1", "", "0", "1", "", "", "", "", "", "", "", "", "Argentina", "", "", "", "", "", "", "", "", "", "", "", "Argentina", "", "", ""
"2a69e35c-b912-b9c8-d7be-440c55a9e70a", "Higate", "0000-00-00 00:00:00", "2009-02-20 16:54:53", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Alvarez Jonte 4029", "Capital Federal", "Buenos Aires", "1407", "Argentina", "", "4568-2591 / 2874", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=143", "", "", "", "", "", "", "", "Argentina", "", "", ""
"3c9fcae3-62a2-f771-d599-440c55dd40f0", "IMS-CURSOS", "0000-00-00 00:00:00", "2009-12-01 14:59:15", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Leandro N. Alem 1050, 7° piso", "", "Capital Federal", "C1001AAS", "Argentina", "", "", "", "http://imshealth.com", "", "", "", "", "", "", "", "Argentina", "", "", ""
"46625512-f571-0ac8-b704-440c553aa85a", "IMVI", "0000-00-00 00:00:00", "2013-05-24 15:11:53", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4783-5160", "Olazábal 1665 /71", "Capital", "Buenos Aires", "1428", "Argentina", "", "4783-5160 (Líneas rotativ", "", "http://www.imvi.com.ar", "", "", "", "", "", "", "", "Argentina", "", "", ""
"6b03d99d-19fd-1ee5-3f6b-440c5560e3ad", "Inmunolab", "0000-00-00 00:00:00", "2006-03-07 20:18:41", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4582-3299 (Int.116)", "Paysandú 1928", "Capital", "Buenos Aires", "1416", "Argentina", "", "4582-7665 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=153", "", "", "", "", "", "", "", "Argentina", "", "", ""
"8f3a30ad-5e92-3987-53f1-440c5558bca3", "Instituto Massone", "0000-00-00 00:00:00", "2006-12-15 14:56:31", "b5aabf8d-e845-576a-e54c-44bbbce72314", "1", "", "0", "1", "", "", "", "4545-7361", "Arias 4431", "Capital", "Buenos Aires", "1430", "Argentina", "", "4545-0888/1294 al 97", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=181", "", "", "", "", "", "", "", "Argentina", "", "", ""
"9927f23a-47e0-eed0-44d1-440c55c73910", "Investi", "0000-00-00 00:00:00", "2006-12-12 13:14:01", "b5aabf8d-e845-576a-e54c-44bbbce72314", "1", "", "0", "1", "", "", "", "4346-9906", "Fray Justo Sarmiento 2350", "Olivos", "Buenos Aires", "1636", "Argentina", "", "4346-9910", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=155", "", "", "", "", "", "", "", "Argentina", "", "", ""
"c3c727b5-fdc8-a815-3007-440c554a2057", "ISDIN", "0000-00-00 00:00:00", "2012-08-29 15:54:42", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4798-5870", "SUCRE 2425", "BECCAR", "Buenos Aires", "", "Argentina", "", "4798-1019", "", "http://www.isdin.com", "", "", "", "SUCRE 2425", "BECCAR", "Buenos Aires", "", "Argentina", "", "", ""
"d563ebd6-01a5-67db-8ec1-440c557b1b81", "Ivax", "0000-00-00 00:00:00", "2006-12-12 13:02:21", "b5aabf8d-e845-576a-e54c-44bbbce72314", "1", "", "0", "1", "", "", "", "", "J.J.Castelli 6701", "Munro", "Buenos Aires", "1605", "Argentina", "", "4721-8100 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=15", "", "", "", "", "", "", "", "Argentina", "", "", ""
"6828d9cd-af71-7007-9970-440c55030a65", "Jactans", "0000-00-00 00:00:00", "2009-12-01 14:59:23", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Añasco 2431", "Capital", "Buenos Aires", "1416", "Argentina", "", "4528-4004", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=691", "", "", "", "", "", "", "", "Argentina", "", "", ""
"7264e415-ac06-478d-353b-440c55abb3eb", "Janssen-Cilag", "0000-00-00 00:00:00", "2009-06-26 16:00:16", "2016eb50-d014-8533-f5c6-4623c37f6258", "1", "", "0", "1", "", "", "", "4784-4022", "Mendoza 1259", "Capital", "Buenos Aires", "1428", "Argentina", "", "4789-7200", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=157", "", "", "", "", "", "", "", "Argentina", "", "", ""
"e0c62472-a0ec-89cb-e5c3-440c55603406", "Jose M Oribe", "0000-00-00 00:00:00", "2012-01-04 19:36:01", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Maipú 889 4º "B"", "Capital Federal", "Buenos Aires", "C1006ACK", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"ebb85455-cad6-6a24-6bec-440c5543ceb1", "Klonal", "0000-00-00 00:00:00", "2012-08-27 20:33:43", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Lamadrid 669", "Bernal", "Buenos Aires", "", "Argentina", "", "4259-4252/4371", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=83", "", "", "", "", "", "", "", "Argentina", "", "", ""
"19f34098-5291-8f00-ef1c-440c55150765", "Techsphere", "0000-00-00 00:00:00", "2011-11-23 18:30:26", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Sinclair 3244 - 2° piso - Dpto. A y B", "", "Capital Federal", "", "Argentina", "", "4777-1147", "", "http://www.techsphere.com.ar", "", "", "", "", "", "", "", "", "", "", ""
"254e66bb-21f3-3b4c-a696-440c55e33be9", "Lafedar", "0000-00-00 00:00:00", "2006-03-07 20:29:29", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "0343-4362283/362078", "Valentín Torrá 4880", "Paraná", "Entre Rios", "3100", "Argentina", "", "0343-4362286 (Líneas rota", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=434", "", "", "", "", "", "", "", "Argentina", "", "", ""
"403a6d1c-9d7f-52e2-7f35-440c55af81ef", "Landi Envases", "0000-00-00 00:00:00", "2009-12-01 14:59:37", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "", "", "", "", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"49f4711c-88ce-1846-b61d-440c55c074be", "Lazar", "0000-00-00 00:00:00", "2007-06-27 19:26:32", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "5550-2902", "Av. Vélez Sársfield 5855", "Carapachay", "Buenos Aires", "B1606ARI", "Argentina", "", "5550-2900/49", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=171", "", "", "", "", "", "", "", "Argentina", "", "", ""
"8f72405e-fe50-bbc8-17f1-440c55206210", "LDA", "0000-00-00 00:00:00", "2006-03-07 20:31:10", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4567-7140", "Alcaraz 5294", "Capital", "Buenos Aires", "1407", "Argentina", "", "4567-7140  4639-9208", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=332", "", "", "", "", "", "", "", "Argentina", "", "", ""
"991cf001-ed19-0a4f-7616-440c551840b7", "Litex", "0000-00-00 00:00:00", "2006-03-07 20:31:46", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4102-0069", "Fray Cayetano Rodríguez 4074", "Carapachay", "Buenos Aires", "1606", "Argentina", "", "4102-0068", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=475", "", "", "", "", "", "", "", "Argentina", "", "", ""
"a2fd8abb-6c5e-7871-eaeb-440c55b9933a", "LKM", "0000-00-00 00:00:00", "2008-08-07 15:38:33", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Artilleros 2436", "Capital", "Buenos Aires", "C1428AUN", "Argentina", "", "4896-6100", "", "http://www.lkmsa.com", "", "", "", "", "", "", "", "Argentina", "", "", ""
"d4ae48e7-8bf1-b3cc-b6ce-440c55475f62", "Lundbeck", "0000-00-00 00:00:00", "2008-11-25 21:04:55", "7f6e07c4-9927-7bf0-2e0b-44cfa69d6a30", "1", "", "0", "1", "", "", "", "4836-0758", "Dardo Rocha 2926 Piso 1", "Martinez", "Buenos Aires", "B1640FTR", "Argentina", "", "4836-0209/19/79/80", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=638", "", "", "", "", "", "", "", "Argentina", "", "", ""
"13988350-b5ad-fe81-a633-440c5515de7f", "Mayotti & Asociados", "0000-00-00 00:00:00", "2009-12-01 14:59:52", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "", "", "", "", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"1d63c672-28dc-389c-c64c-440c553c25ff", "MEDIPHARMA", "0000-00-00 00:00:00", "2006-03-07 20:33:02", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "(0221) 450-7267/2748", "Calle 143 1435 e/61 y 62", "La Plata", "Buenos Aires", "1900", "Argentina", "", "(0221) 450-7267/2748", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=185", "", "", "", "", "", "", "", "Argentina", "", "", ""
"276581da-d177-f515-0c78-440c5527afce", "Menarini", "0000-00-00 00:00:00", "2013-06-06 13:48:59", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4551-7110", "Girardot 1689", "Capital", "Buenos Aires", "1427", "Argentina", "", "4551-7110/15", "4897-5992/93/98/99", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=607", "", "", "", "", "", "", "", "Argentina", "", "", ""
"7246e5cc-90d8-a108-e28a-440c55ee2fb1", "Mertens", "0000-00-00 00:00:00", "2012-04-23 12:48:37", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4301-4237", "Av. Montes de Oca 1.731 PB", "Capital", "Buenos Aires", "1271", "Argentina", "", "4302-9312/9172", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=189", "", "", "", "Av. Montes de Oca 1.731 PB", "", "", "", "Argentina", "", "", ""
"7c215e47-39ec-f666-dc9c-440c55f91891", "MICROSULES", "0000-00-00 00:00:00", "2007-11-15 20:19:24", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Cerviño 4407 - Piso 9", "", "Capital Federal", "1425", "Argentina", "", "5787-1754/1282", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=191", "", "", "", "", "", "", "", "Argentina", "", "", ""
"8e880f91-c29d-4a8b-a069-440c55b977f7", "MILLET FRANKLIN", "0000-00-00 00:00:00", "2006-03-07 20:35:17", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4766-4774", "Av. Thames 121 Piso 1 Of.2", "Boulogne", "Buenos Aires", "1609", "Argentina", "", "4766-5848/5849", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=192", "", "", "", "", "", "", "", "Argentina", "", "", ""
"98816ea4-8884-b640-438e-440c5525281c", "MONSERRAT", "0000-00-00 00:00:00", "2006-03-07 20:35:41", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "", "Virrey Cevallos 1625/7", "Capital", "Buenos Aires", "1135", "Argentina", "", "4304-4524 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=193", "", "", "", "", "", "", "", "Argentina", "", "", ""
"a23a2650-5f28-8f49-e3e1-440c556cde24", "Montpellier", "0000-00-00 00:00:00", "2006-03-07 20:36:01", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4127-0190", "Virrey Liniers 667", "Capital", "Buenos Aires", "1220", "Argentina", "", "4127-0000 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=195", "", "", "", "", "", "", "", "Argentina", "", "", ""
"8f76e156-1223-c600-3187-440c55018388", "NAF", "0000-00-00 00:00:00", "2006-03-28 19:57:21", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "", "Formosa 789", "Capital Federal", "Buenos Aires", "1180", "Argentina", "", "4865-9096", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=197", "", "", "", "", "", "", "", "Argentina", "", "", ""
"a10f229e-00cd-b2ac-8917-440c55eec64b", "Nestle", "0000-00-00 00:00:00", "2006-03-07 20:36:56", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4329-8200", "Av. Del Libertador 1855", "Vicente López", "Buenos Aires", "1836", "Argentina", "", "4329-8100/8228", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=200", "", "", "", "", "", "", "", "Argentina", "", "", ""
"d8c026bd-4d03-f40b-2b39-440c55aedb8e", "Nexo", "0000-00-00 00:00:00", "2007-03-15 21:47:15", "cae7b565-99a5-440a-73e4-45f991f9c947", "1", "", "0", "1", "", "", "", "", "Ponferrada 285", "Morón", "Buenos Aires", "1708", "Argentina", "", "4627-3269", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=690", "", "", "", "", "", "", "", "Argentina", "", "", ""
"e342b7a7-bf7f-2cd7-bc40-440c55302bd2", "Northia", "0000-00-00 00:00:00", "2012-06-12 19:10:10", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Madero 135", "Capital", "Buenos Aires", "1408", "Argentina", "", "4016-4200 / 5169-4100", "", "http://www.northia.com.ar", "", "", "", "", "", "", "", "Argentina", "", "", ""
"199675d1-51ad-7365-0ee0-440c55902ffb", "Novo Nordisk", "0000-00-00 00:00:00", "2006-03-07 20:38:18", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "6393-6699", "Av. Del Libertador 14099", "Martínez", "Buenos Aires", "1640", "Argentina", "", "6393-6686", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=484", "", "", "", "", "", "", "", "Argentina", "", "", ""
"6be03260-5369-c7e4-bef6-440c55cee220", "Nutricia Bago Baby", "0000-00-00 00:00:00", "2012-10-10 15:34:42", "1", "1", "", "0", "1", "", "", "", "5354-5401", "Moreno 877 Piso 5º", "Capital", "Buenos Aires", "C1091AAQ", "Argentina", "", "5354-5400", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=582", "", "", "", "Moreno 877 Piso 5º
", "", "", "C1091AAQ", "Argentina", "", "", ""
"621d68ef-0068-c06a-b7f2-50b7a7220b0b", "MAP", "2012-11-29 18:20:31", "2012-11-29 18:20:31", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "", "0", "1", "", "", "", "", "Primera Junta 1040", "", "San Isidro", "1642", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "", "", "", ""
"af1ce63f-b50e-5325-f221-440c55496957", "Nutricional Argentina", "0000-00-00 00:00:00", "2009-12-01 15:00:42", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Av. Pueyrredón 924 Piso 3 F", "Capital", "Buenos Aires", "1032", "Argentina", "", "4924-7739", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=683", "", "", "", "", "", "", "", "Argentina", "", "", ""
"b9067c65-fd2d-e326-6f79-440c5554c9da", "Obra Social Personal de Farmacia", "0000-00-00 00:00:00", "2009-12-01 15:00:51", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Constitucion 2066", "Capital Federal", "Buenos Aires", "1254", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"c2f4f294-d025-cc7a-0b2d-440c55642a05", "OMEGA", "0000-00-00 00:00:00", "2006-03-07 20:41:00", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4773-5555", "Serrano 985", "Capital", "Buenos Aires", "1414", "Argentina", "", "4773-5555", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=208", "", "", "", "", "", "", "", "Argentina", "", "", ""
"dcf4b800-eb6c-7fca-8576-440c5532b988", "Organon", "0000-00-00 00:00:00", "2010-02-25 12:53:34", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Av. San Martin 1750", "Florida", "Buenos Aires", "1602", "Argentina", "", "4837-7200", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=210", "", "", "", "", "", "", "", "Argentina", "", "", ""
"2e394936-b0d3-e657-a552-440c55ee790a", "Panalab", "0000-00-00 00:00:00", "2011-11-23 18:25:53", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Av. Del Libertador 6250 Piso 2", "Capital", "Buenos Aires", "1428", "Argentina", "", "4788-5717 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=506", "", "", "", "", "", "", "", "Argentina", "", "", ""
"5186fdd1-ef0b-b156-02d3-440c554c91e0", "Permatec", "0000-00-00 00:00:00", "2011-11-23 18:32:53", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Combate de los Pozos 336", "Capital", "Buenos Aires", "C1080AAD", "Argentina", "", "4382-1454 / 2044", "", "http://www.permatecsa.com.ar", "", "", "", "", "", "", "", "Argentina", "", "", ""
"570d6dcf-1a66-af81-1a52-440c5551fb75", "Pharma Trainig", "0000-00-00 00:00:00", "2009-12-01 15:00:59", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "", "", "", "", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"6105f9f9-8d04-e2aa-7e98-440c559adc7b", "Pharma TV", "0000-00-00 00:00:00", "2009-12-01 15:01:05", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Peru 880", "Capital Federal", "", "", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"6bcd83c7-a625-f6c6-4983-440c55876582", "PHARMADORF", "0000-00-00 00:00:00", "2013-01-14 19:42:10", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4551-6018", "Federico Lacroze 2252", "Capital", "Buenos Aires", "1426", "Argentina", "", "4551-6018  4554-6885", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=657", "", "", "", "", "", "", "", "Argentina", "", "", ""
"759fdb21-2619-66fa-ae7e-440c55df62b8", "PHARMATRIX", "0000-00-00 00:00:00", "2012-06-12 19:09:40", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4658-3557", "Arenales 259", "Ramos Mejía", "Buenos Aires", "1704", "Argentina", "", "4656-1816/4716", "", "http://www.pharmatrix.com.ar", "", "", "", "", "", "", "", "Argentina", "", "", ""
"978b8762-2a78-7cba-c7ca-440c5564b019", "PHARMOS", "0000-00-00 00:00:00", "2006-03-07 20:46:25", "d9bf9be7-0bbf-fb9f-6c43-440384b7ef79", "1", "", "0", "1", "", "", "", "4687-7905/3648", "Saladillo 2450", "Capital", "Buenos Aires", "1440", "Argentina", "", "4687-1051/1614/1553/1655/", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=225", "", "", "", "", "", "", "", "Argentina", "", "", ""
"a136d5dd-bfc9-578f-c0f1-440c55a7e28c", "Phoenix", "0000-00-00 00:00:00", "2012-06-13 13:34:17", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Av. Juan G. Lemos 2809", "Los Polvorines", "Buenos Aires", "B1613AUE", "Argentina", "", "4489-8300", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=226", "", "", "", "Av. Juan G. Lemos 2809", "Los Polvorines", "Buenos Aires", "B1613AUE", "Argentina", "", "", ""
"76893099-91fb-9ac6-5bee-440c550a39cd", "Pierre Fabre", "0000-00-00 00:00:00", "2007-06-25 14:15:04", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4318-9626", "M.T. de Alvear 684 Piso 7", "", "Capital Federal", "C1058AAH", "Argentina", "", "4318-9600", "", "http://www.pierre-fabre.com.ar", "", "", "", "", "", "", "", "Argentina", "", "", ""
"f40d6dd8-02ac-5b67-e33c-440c55b9199e", "Poen", "0000-00-00 00:00:00", "2012-03-27 19:56:37", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Gomez de Fonseca 652", "Capital", "Buenos Aires", "", "Argentina", "", "4670-0100", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=230", "", "", "", "Gomez de Fonseca 652", "", "", "", "Argentina", "", "", ""
"22d0ec82-7178-4247-b85b-440c5535be65", "Polistor", "0000-00-00 00:00:00", "2009-12-01 15:01:18", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "", "Bacacay 1665", "Capital Federal", "Buenos Aires", "", "Argentina", "", "", "", "http://", "", "", "", "", "", "", "", "Argentina", "", "", ""
"2cb7c2d7-920f-10d6-0c45-440c5559f529", "Procter & Gamble", "0000-00-00 00:00:00", "2006-12-12 13:02:37", "b5aabf8d-e845-576a-e54c-44bbbce72314", "1", "", "0", "1", "", "", "", "4721-8410", "Gdor. Uriarte 3561", "Munro", "Buenos Aires", "1605", "Argentina", "", "4721-8500", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=521", "", "", "", "", "", "", "", "Argentina", "", "", ""
"50960b0b-1957-e76d-b363-440c55074304", "PRO-SALUD News", "0000-00-00 00:00:00", "2009-12-01 15:01:25", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4838-1242", "Méjico 4805", "", "Buenos Aires", "", "Argentina", "", "4838-1242", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=694", "", "", "", "", "", "", "", "Argentina", "", "", ""
"5a7a0302-a08b-2128-1e61-440c55235838", "Purissimus", "0000-00-00 00:00:00", "2011-11-23 18:26:59", "2a8ae252-4ca4-9c60-4d29-460910f94fa1", "1", "", "0", "1", "", "", "", "4777-1440", "J. F. Seguí 4635", "Capital", "Buenos Aires", "1425", "Argentina", "", "4777-0268 (Líneas rotativ", "", "http://www.prvademecum.com/PRData/NEWLaboratorio.asp?L=237", "", "", "", "", "", "", "", "Argentina", "", "", ""
